8,213,935,0.478217,1970-01-01,08:03:45

0,200,925,0.000000,1970-01-01,08:03:46

0,217,958,0.000000,1970-01-01,08:03:46

-6,208,918,-0.365405,1970-01-01,08:03:46

32,199,935,1.918222,1970-01-01,08:03:46

38,219,935,2.267204,1970-01-01,08:03:46

15,239,931,0.894521,1970-01-01,08:03:46

4,238,924,0.240314,1970-01-01,08:03:46

-1,243,919,-0.060305,1970-01-01,08:03:46

7,221,958,0.408140,1970-01-01,08:03:46

23,254,908,1.398101,1970-01-01,08:03:46

12,250,907,0.731126,1970-01-01,08:03:47

-10,227,951,-0.586293,1970-01-01,08:03:47

20,266,925,1.191010,1970-01-01,08:03:47

28,277,903,1.698860,1970-01-01,08:03:47

-1,239,931,-0.059640,1970-01-01,08:03:47

0,269,918,0.000000,1970-01-01,08:03:47

1,288,907,0.060239,1970-01-01,08:03:47

4,261,914,0.241230,1970-01-01,08:03:47

16,293,903,0.966045,1970-01-01,08:03:47

-4,269,921,-0.238982,1970-01-01,08:03:48

-1,266,910,-0.060464,1970-01-01,08:03:48

2,287,897,0.121735,1970-01-01,08:03:48

0,277,925,0.000000,1970-01-01,08:03:48

9,283,914,0.539196,1970-01-01,08:03:48

15,311,897,0.905641,1970-01-01,08:03:48

0,296,917,0.000000,1970-01-01,08:03:48

9,310,895,0.544686,1970-01-01,08:03:48

-4,254,945,-0.234327,1970-01-01,08:03:48

11,180,934,0.662904,1970-01-01,08:03:48

4,188,917,0.244957,1970-01-01,08:03:49

-8,219,942,-0.474178,1970-01-01,08:03:49

0,215,942,0.000000,1970-01-01,08:03:49

8,215,900,0.495596,1970-01-01,08:03:49

4,199,958,0.234348,1970-01-01,08:03:49

0,217,928,0.000000,1970-01-01,08:03:49

16,217,903,0.987508,1970-01-01,08:03:49

0,182,960,0.000000,1970-01-01,08:03:49

-2,221,927,-0.120306,1970-01-01,08:03:49

13,235,901,0.800280,1970-01-01,08:03:49

10,215,954,0.586167,1970-01-01,08:03:50

0,217,935,0.000000,1970-01-01,08:03:50

-4,193,909,-0.246752,1970-01-01,08:03:50

14,209,949,0.825829,1970-01-01,08:03:50

1,200,928,0.060386,1970-01-01,08:03:50

1,199,933,0.060090,1970-01-01,08:03:50

13,219,937,0.774410,1970-01-01,08:03:50

14,215,924,0.845898,1970-01-01,08:03:50

-1,190,960,-0.058577,1970-01-01,08:03:50

0,218,919,0.000000,1970-01-01,08:03:51

15,229,905,0.921025,1970-01-01,08:03:51

0,198,958,0.000000,1970-01-01,08:03:51

-10,218,919,-0.606909,1970-01-01,08:03:51

9,226,903,0.554232,1970-01-01,08:03:51

13,205,945,0.770624,1970-01-01,08:03:51

-10,204,942,-0.594736,1970-01-01,08:03:51

8,222,910,0.489584,1970-01-01,08:03:51

10,206,945,0.592672,1970-01-01,08:03:51

-7,201,929,-0.422166,1970-01-01,08:03:51

0,204,909,0.000000,1970-01-01,08:03:52

13,221,931,0.778764,1970-01-01,08:03:52

13,221,915,0.791636,1970-01-01,08:03:52

-7,187,961,-0.409864,1970-01-01,08:03:52

2,219,926,0.120488,1970-01-01,08:03:52

17,231,903,1.045421,1970-01-01,08:03:52

-13,205,931,-0.781679,1970-01-01,08:03:52

0,214,911,0.000000,1970-01-01,08:03:52

-1,212,964,-0.058078,1970-01-01,08:03:52

-1,213,936,-0.059718,1970-01-01,08:03:53

-10,192,903,-0.620921,1970-01-01,08:03:53

